word	level	also	pinyin	pos
进一步	5		jìnyíbù	副
进修	7		jìnxiū	动
进入	4		jìnrù	动
进军	7		jìnjūn	动
进化	6		jìnhuà	动
进去	2		jìnqù	动
进取	7		jìnqǔ	动
进口	5		jìnkǒu	动
进展	6		jìnzhǎn	动
进度	6		jìndù	名
进攻	7		jìngōng	动
进来	2		jìnlái	动
进步	5		jìnbù	动、形
进程	7		jìnchéng	名
进而	6		jìn’ér	连
进行	4		jìnxíng	动
远	2		yuǎn	形
远方	6		yuǎnfāng	名
远离	4		yuǎnlí	动
远程	6		yuǎnchéng	形
远见	7		yuǎnjiàn	名
远近闻名	7		yuǎnjìn-wénmíng	
违反	5		wéifǎn	动
违法	5		wéifǎ	动
违章	7		wéizhāng	动
违约	7		wéiyuē	动
违背	7		wéibèi	动
违规	6		wéiguī	动
连	4	5	lián	介、（动、副）
连任	7		liánrèn	动
连同	7		liántóng	连
连夜	7		liányè	副、动
连年	7		liánnián	动
连忙	5		liánmáng	副
连接	5		liánjiē	动
连续	5		liánxù	动
连绵	7		liánmián	动
连贯	7		liánguàn	动
连连	7		liánlián	副
连锁	7		liánsuǒ	形
迟	4		chí	形
迟到	3		chídào	动
迟早	7		chízǎo	副
迟疑	7		chíyí	形
迟缓	7		chíhuǎn	形
迟迟	7		chíchí	副
迟钝	7		chídùn	形
迫不及待	7		pòbùjídài	
迫使	7		pòshǐ	动
迫切	6		pòqiè	形
迫害	7		pòhài	动
迭起	7		diéqǐ	动
迷	5		mí	动
迷人	6		mírén	形
迷信	7		míxìn	动
迷失	7		míshī	动
迷恋	7		míliàn	动
迷惑	7		míhuò	形、动
迷路	5		mílù	动
迸发	7		bèngfā	动
迹象	7		jìxiàng	名
追	5		zhuī	动
追尾	7		zhuīwěi	动
追悼	7		zhuīdào	动
追捧	7		zhuīpěng	动
追求	5		zhuīqiú	动
追溯	7		zhuīsù	动
追究	6		zhuījiū	动
追赶	7		zhuīgǎn	动
追踪	7		zhuīzōng	动
追逐	7		zhuīzhú	动
追问	7		zhuīwèn	动
追随	7		zhuīsuí	动
退	5		tuì	动
退休	5		tuìxiū	动
退出	5		tuìchū	动
退化	7		tuìhuà	动
退却	7		tuìquè	动
退回	7		tuìhuí	动
退役	7		tuìyì	动
退步	7		tuìbù	动
退税	6		tuìshuì	动
退缩	7		tuìsuō	动
退让	7		tuìràng	动
退还	5		tuìhuán	动
送	2		sòng	动
送别	7		sòngbié	动
送行	7		sòngxíng	动
适合	4		shìhé	动
适宜	6		shìyí	形
适应	4		shìyìng	动
适度	6		shìdù	形
适当	5		shìdàng	形
适时	7		shìshí	形
适用	5		shìyòng	形
适量	7		shìliàng	形
逃	6		táo	动
逃亡	7		táowáng	动
逃生	7		táoshēng	动
逃跑	6		táopǎo	动
逃避	7		táobì	动
逆	7		nì	动
逆境	7		nìjìng	名
逆行	7		nìxíng	动
选	3		xuǎn	动
选举	7		xuǎnjǔ	动
选修	6		xuǎnxiū	动
选手	5		xuǎnshǒu	名
选拔	6		xuǎnbá	动
选择	3		xuǎnzé	动
选民	7		xuǎnmín	名
选用	7		xuǎnyòng	动
选项	7		xuǎnxiàng	名
逊色	7		xùnsè	名、形
透	6		tòu	动、形
透彻	7		tòuchè	形
透支	7		tòuzhī	动
透明	6		tòumíng	形
透气	7		tòuqì	动
透过	6		tòuguò	动
透露	6		tòulù	动
逐一	7		zhúyī	副
逐年	7		zhúnián	副
逐步	5		zhúbù	副
逐渐	5		zhújiàn	副
递	5		dì	动
递交	7		dìjiāo	动
递增	7		dìzēng	动
途径	6		tújìng	名
逗	6		dòu	动、形
逗留	7		dòuliú	动
通	4	7	tōng	动、形、（量）
通俗	7		tōngsú	形
通信	6		tōngxìn	动
通告	7		tōnggào	动、名
通宵	7		tōngxiāo	名
通常	5		tōngcháng	形、副
通报	7		tōngbào	动、名
通用	6		tōngyòng	动
通畅	7		tōngchàng	形
通知	4		tōngzhī	动、名
通红	7		tōnghóng	形
通缉	7		tōngjī	动
通行	5		tōngxíng	动
通讯	6		tōngxùn	名
通话	6		tōnghuà	动
通货膨胀	7		tōnghuò	péngzhàng
通车	7		tōngchē	动
通过	4		tōngguò	动、介
通通	7		tōngtōng	副
通道	6		tōngdào	名
通顺	7		tōngshùn	形
通风	6		tōngfēng	动
逛	4		guàng	动
逝世	7		shìshì	动
逞强	7		chěngqiáng	动
速度	4		sùdù	名
造	5		zào	动
造价	7		zàojià	名
造假	7		zàojiǎ	动
造型	6		zàoxíng	动、名
造就	7		zàojiù	动、名
造成	5		zàochéng	动
造福	7		zàofú	动
逢	7		féng	动
逮	7		dǎi	动
逮捕	7		dàibǔ	动
逻辑	5		luójí	名
逼	6		bī	动
逼真	7		bīzhēn	形
逼近	7		bījìn	动
逼迫	7		bīpò	动
逾期	7		yúqī	动
遇到	3		yùdào	动
遇见	3		yùjiàn	动
遇险	7		yùxiǎn	动
遇难	7		yùnàn	动
遍	3		biàn	量
遍地	6		biàndì	动、副
遍布	7		biànbù	动
遏制	7		èzhì	动
道	4		dào	名、量
道具	7		dàojù	名
道别	7		dàobié	动
道德	6		dàodé	名、形
道歉	4		dàoqiàn	动
道理	5		dàolǐ	名
道路	4		dàolù	名
遗产	6		yíchǎn	名
遗传	6		yíchuán	动
遗体	7		yítǐ	名
遗嘱	7		yízhǔ	名
遗址	6		yízhǐ	名
遗失	7		yíshī	动
遗弃	7		yíqì	动
遗忘	7		yíwàng	动
遗憾	5		yíhàn	名、形
遗漏	7		yílòu	动
遗物	7		yíwù	名
遗留	7		yíliú	动
遛	7		liù	动
遥控	7		yáokòng	动
遥远	6		yáoyuǎn	形
遭到	6		zāodào	动
遭受	6		zāoshòu	动
遭殃	7		zāoyāng	动
遭遇	6		zāoyù	动、名
遮	7		zhē	动
遮挡	7		zhēdǎng	动、名
遮盖	7		zhēgài	动
遵守	5		zūnshǒu	动
遵循	7		zūnxún	动
遵照	7		zūnzhào	动
避	6		bì	动
避免	5		bìmiǎn	动
避暑	7		bìshǔ	动
避让	7		bìràng	动
避难	7		bìnàn	动
邀	7		yāo	动
邀请	4		yāoqǐng	动
那	1	2	nà	代、（连）
那个	1		nàge	代
那么	2		nàme	代、连
那些	1		nàxiē	代
那儿	1		nàr	代
那样	2		nàyàng	代
那边	1		nàbiān	代
那里	1		nàlǐ	代
邪	7		xié	形
邪恶	7		xié’è	形
邮件	3		yóujiàn	名
邮寄	5		yóujì	动
邮局	5		yóujú	名
邮政	7		yóuzhèng	名
邮票	5		yóupiào	名
邮箱	3		yóuxiāng	名
邮编	7		yóubiān	名
邻居	3		línjū	名
郁闷	7		yùmèn	形
郊区	4		jiāoqū	名
郊外	6		jiāowài	名
郊游	7		jiāoyóu	动
郑重	7		zhèngzhòng	形
部	4		bù	名、量
部件	7		bùjiàn	名
部位	6		bùwèi	名
部分	4		bùfen	名
部署	7		bùshǔ	动
部门	4		bùmén	名
部队	6		bùduì	名
部首	7		bùshǒu	名
都	1		dōu	副
都会	7		dūhuì	名
都市	6		dūshì	名
鄙视	7		bǐshì	动
酌情	7		zhuóqíng	动
配	5		pèi	动、形
配件	7		pèijiàn	名
配偶	7		pèi’ǒu	名
配合	5		pèihé	动
配备	6		pèibèi	动、名
配套	6		pèitào	动
配方	7		pèifāng	动、名
配置	7		pèizhì	动
配角	7		pèijué	名
配送	5		pèisòng	动
配音	7		pèiyīn	动
酒	3		jiǔ	名
酒吧	5		jiǔbā	名
酒店	2		jiǔdiàn	名
酒楼	7		jiǔlóu	名
酒水	6		jiǔshuǐ	名
酒精	6		jiǔjīng	名
酗酒	7		xùjiǔ	动
酝酿	7		yùnniàng	动
酣畅	7		hānchàng	形
酣睡	7		hānshuì	动
酥	7		sū	形
酱	6		jiàng	名、动
酱油	6		jiàngyóu	名
酷	6		kù	形
酷似	7		kùsì	动
酸	4		suān	形
酸奶	4		suānnǎi	名
酸甜苦辣	5		suān-tián-kǔ-là	
酿造	7		niàngzào	动
醇厚	7		chúnhòu	形
醉	5		zuì	动
醋	6		cù	名
醒	4		xǐng	动
醒悟	7		xǐngwù	动
醒目	7		xǐngmù	形
采	7		cǎi	动
采取	5		cǎiqǔ	动
采摘	7		cǎizhāi	动
采用	5		cǎiyòng	动
采矿	7		cǎikuàng	动
采纳	6		cǎinà	动
采访	5		cǎifǎng	动
采购	6		cǎigòu	动、名
采集	6		cǎijí	动
释放	6		shìfàng	动
里	1		lǐ	名
里头	5		lǐtou	名
里程碑	7		lǐchéngbēi	名
里面	2		lǐmiàn	名
重	4		zhòng	名、形
重中之重	7		zhòngzhōngzhīzhòng	
重任	7		zhòngrèn	名
重创	7		zhòngchuāng	动
重叠	7		chóngdié	动、名
重合	7		chónghé	动
重型	7		zhòngxíng	形
重复	5		chóngfù	动
重大	5		zhòngdà	形
重建	6		chóngjiàn	动
重心	6		zhòngxīn	名
重新	4		chóngxīn	副
重点	4		zhòngdiǎn	名、副
重现	7		chóngxiàn	动
重用	7		zhòngyòng	动
重申	7		chóngshēn	动
重组	7		chóngzǔ	动
重要	3		zhòngyào	形
重视	4		zhòngshì	动
重返	7		chóngfǎn	动
重重	7		chóngchóng	形
重量	5		zhòngliàng	名
重量级	7		zhòngliàngjí	形
野	6		yě	形
野兽	7		yěshòu	名
野外	6		yěwài	名
野心	7		yěxīn	名
野生	6		yěshēng	形
野蛮	7		yěmán	形
野餐	7		yěcān	动、名
量	4		liáng	动
量化	7		liànghuà	动
金子	6		jīnzi	名
金属	6		jīnshǔ	名
金牌	6		jīnpái	名
金融	6		jīnróng	名
金钱	6		jīnqián	名
金额	6		jīn’é	名
鉴于	7		jiànyú	介、连
鉴别	7		jiànbié	动
鉴定	6		jiàndìng	动、名
鉴赏	7		jiànshǎng	动
针	6		zhēn	名
针对	5		zhēnduì	动
针灸	7		zhēnjiǔ	名
针锋相对	7		zhēnfēng-xiāngduì	
钉	7		dìng	动
钉子	7		dīngzi	名
钓鱼	6		diàoyú	动
钙	7		gài	名
钞票	7		chāopiào	名
钟	7		zhōng	名
钟头	6		zhōngtóu	名
钢琴	4		gāngqín	名
钢笔	6		gāngbǐ	名
钢铁	7		gāngtiě	名、形
钥匙	4		yàoshi	名
钦佩	7		qīnpèi	动
钩	7		gōu	名、动
钱	1		qián	名
钱财	7		qiáncái	名
钻	6		zuān	动
钻石	7		zuànshí	名
钻研	7		zuānyán	动
钻空子	7		zuān	kòngzi
铁	7		tiě	名、形
铁路	5		tiělù	名
铃	5		líng	名
铅笔	3		qiānbǐ	名
铜	6		tóng	名
铜牌	6		tóngpái	名
铭记	7		míngjì	动
铲	7		chǎn	名、动
银	6		yín	名
银幕	7		yínmù	名
银牌	6		yínpái	名
银行	3		yínháng	名
银行卡	3		yínhángkǎ	名
铸造	7		zhùzào	动
铺	6		pū	动
铺路	7		pūlù	动
链接	6		liànjiē	动
销	7		xiāo	动
销售	5		xiāoshòu	动
销毁	7		xiāohuǐ	动
销量	5		xiāoliàng	名
锁	5		suǒ	名、动
锁定	7		suǒdìng	动
锄	7		chú	名、动
锅	5		guō	名
锈	7		xiù	名、动
锋利	7		fēnglì	形
错	2		cuò	形
错位	7		cuòwèi	动
错别字	7		cuòbiézì	名
错综复杂	7		cuòzōng-fùzá	
错觉	7		cuòjué	名
错误	4		cuòwù	形、名
错过	4		cuòguò	动
锡纸	7		xīzhǐ	名
锤	7		chuí	名、动
锦上添花	7		jǐnshàng-tiānhuā	
锦旗	7		jǐnqí	名
键	5		jiàn	名
键盘	5		jiànpán	名
锲而不舍	7		qiè’érbùshě	
锻炼	3		duànliàn	动
镇	6		zhèn	动、名
镇定	7		zhèndìng	形、动
镇静	7		zhènjìng	形、动
镜头	6		jìngtóu	名
镜子	4		jìngzi	名
镶	7		xiāng	动
镶嵌	7		xiāngqiàn	动
长	2		cháng	形
长久	5		chángjiǔ	形
长处	5		chángchù	名
长寿	6		chángshòu	形
长度	5		chángdù	名
长征	7		chángzhēng	动、名
长效	7		chángxiào	名、形
长期	5		chángqī	名、形
长期以来	7		chángqī	yǐlái
长相	7		zhǎngxiàng	名
长短	6		chángduǎn	名
长足	7		chángzú	形
长辈	6		zhǎngbèi	名
长远	5		chángyuǎn	形
长途	5		chángtú	形
门	2		mén	名
门口	2		ménkǒu	名
门槛	7		ménkǎn	名
门票	2		ménpiào	名
门诊	5		ménzhěn	动
门路	7		ménlu	名
闪	6		shǎn	动
闪烁	7		shǎnshuò	动
闪电	6		shǎndiàn	名
闭	6		bì	动
闭幕式	5		bìmùshì	名
问	1		wèn	动
问世	7		wènshì	动
问候	7		wènhòu	动
问卷	5		wènjuàn	名
问题	1		wèntí	名
闯	6		chuǎng	动
闲	5		xián	形
闲置	7		xiánzhì	动
闲话	7		xiánhuà	名、动
间	2	4	jiān	量、（名）
间接	6		jiànjiē	形
间断	7		jiànduàn	动
间歇	7		jiànxiē	动
间谍	7		jiàndié	名
间隔	6		jiàngé	名、动
间隙	7		jiànxì	名
闷	7		mèn	形
闷热	7		mēnrè	形
闸	7		zhá	名、动
闹	5		nào	形、动
闹事	7		nàoshì	动
闹钟	5		nàozhōng	名
闺女	7		guīnü	名
闻	4		wén	动
闻名	6		wénmíng	动
阀门	7		fámén	名
阁楼	7		gélóu	名
阅历	7		yuèlì	动、名
阅览	7		yuèlǎn	动
阅读	4		yuèdú	动
阎王	7		Yánwang	名
阐述	7		chǎnshù	动
阐释	7		chǎnshì	动
阔绰	7		kuòchuò	形
队	4	5	duì	名、（量）
队伍	5		duìwu	名
队员	4		duìyuán	名
队形	7		duìxíng	名
队长	4		duìzhǎng	名
防	5		fáng	动
防卫	7		fángwèi	动
防守	7		fángshǒu	动
防御	7		fángyù	动
防护	7		fánghù	动
防止	5		fángzhǐ	动
防汛	7		fángxùn	动
防治	6		fángzhì	动
防火墙	7		fánghuǒqiáng	名
防疫	7		fángyì	动
防盗	7		fángdào	动
防范	7		fángfàn	动
阳光	4		yángguāng	名
阳历	7		yánglì	名
阳台	5		yángtái	名
阳性	7		yángxìng	名
阴	2		yīn	形
阴历	7		yīnlì	名
阴影	7		yīnyǐng	名
阴性	7		yīnxìng	名
阴暗	7		yīn’àn	形
阴谋	7		yīnmóu	动、名
阵	5		zhèn	量
阵地	7		zhèndì	名
阵容	7		zhènróng	名
阵营	7		zhènyíng	名
阵雨	6		zhènyǔ	名
阶层	7		jiēcéng	名
阶梯	7		jiētī	名
阶段	5		jiēduàn	名
阶级	7		jiējí	名
阻力	7		zǔlì	名
阻拦	7		zǔlán	动
阻挠	7		zǔnáo	动
阻挡	6		zǔdǎng	动
阻止	5		zǔzhǐ	动
阻碍	6		zǔ’ài	动、名
阿姨	3		āyí	名
附	7		fù	动
附件	6		fùjiàn	名
附加	7		fùjiā	动
附和	7		fùhè	动
附属	7		fùshǔ	形、动
附带	7		fùdài	动、副、形
附近	3		fùjìn	名
陆军	7		lùjūn	名
陆地	5		lùdì	名
陆续	5		lùxù	副
陈列	7		chénliè	动
陈旧	7		chénjiù	形
陈述	7		chénshù	动
陌生	5		mòshēng	形
降	4		jiàng	动
降临	7		jiànglín	动
降价	4		jiàngjià	动
降低	4		jiàngdī	动
降水	5		jiàngshuǐ	动
降温	4		jiàngwēn	动
降落	4		jiàngluò	动
限	6		xiàn	动
限于	6		xiànyú	动
限制	5		xiànzhì	动、名
限定	7		xiàndìng	动
限度	6		xiàndù	名
陡	7		dǒu	形
陡峭	7		dǒuqiào	形
院士	7		yuànshì	名
院子	4		yuànzi	名
院长	4		yuànzhǎng	名
除	6		chú	动、介
除了	3		chúle	介
除去	7		chúqù	动、介
除夕	5		chúxī	名
除外	7		chúwài	动
除非	6		chúfēi	连
陨石	7		yǔnshí	名
险	6		xiǎn	形、副
陪	4		péi	动
陪伴	5		péibàn	动
陪同	6		péitóng	动
陶冶	7		táoyě	动
陶瓷	7		táocí	名
陶醉	7		táozuì	动
陷	7		xiàn	动
陷入	6		xiànrù	动
陷害	7		xiànhài	动
陷阱	7		xiànjǐng	名
隆重	7		lóngzhòng	形
随	5		suí	动
随便	4		suíbiàn	动、形、连
随即	7		suíjí	副
随后	5		suíhòu	副
随处可见	7		suíchù	kě jiàn
随心所欲	7		suíxīnsuǒyù	
随意	5		suíyì	形
随手	5		suíshǒu	副
随时	5		suíshí	副
随时随地	7		suíshí-suídì	
随机	7		suíjī	副、形
随着	4		suízhe	介
随身	7		suíshēn	形
隐含	7		yǐnhán	动
隐形	7		yǐnxíng	形
隐性	7		yǐnxìng	形
隐患	7		yǐnhuàn	名
隐情	7		yǐnqíng	名
隐瞒	7		yǐnmán	动
隐私	6		yǐnsī	名
隐约	7		yǐnyuē	形
隐蔽	7		yǐnbì	动、形
隐藏	6		yǐncáng	动
隔	5		gé	动
隔壁	6		gébì	名
隔离	7		gélí	动
隔阂	7		géhé	名
障碍	6		zhàng’ài	名、动
隧道	7		suìdào	名
难	3	6	nán	形、（动）
难为情	7		nánwéiqíng	形
难以	5		nányǐ	动
难以置信	7		nányǐ-zhìxìn	
难免	6		nánmiǎn	形
难关	7		nánguān	名
难受	4		nánshòu	形
难听	3		nántīng	形
难堪	7		nánkān	动、形
难处	7		nánchù	名
难度	5		nándù	名
难得	5		nándé	形
难得一见	7		nándé	yí jiàn
难忘	4		nánwàng	动
难怪	7		nánguài	动、副
难点	6		nándiǎn	名
难看	3		nánkàn	形
难能可贵	7		nánnéng-kěguì	
难过	3		nánguò	形
难道	4		nándào	副
难题	3		nántí	名
雄伟	7		xióngwěi	形
雄厚	7		xiónghòu	形
雄性	7		xióngxìng	名
集	5		jí	名、量
集中	5		jízhōng	动、形
集会	7		jíhuì	动、名
集体	5		jítǐ	名
集合	5		jíhé	动
集团	6		jítuán	名
集市	7		jíshì	名
集思广益	7		jísī-guǎngyì	
集装箱	7		jízhuāngxiāng	名
集资	7		jízī	动
雇	7		gù	动
雇主	7		gùzhǔ	名
雇佣	7		gùyōng	动
雇员	7		gùyuán	名
雌性	7		cíxìng	名
雕	7		diāo	动
雕像	7		diāoxiàng	名
雕刻	7		diāokè	动、名
雕塑	7		diāosù	动、名
雨	1		yǔ	名
雨水	5		yǔshuǐ	名
雨衣	3		yǔyī	名
雪	1		xuě	名
雪上加霜	7		xuěshàng-jiāshuāng	
雪山	7		xuěshān	名
雪糕	5		xuěgāo	名
零	1		líng	数
零下	4		líng	xià
零件	7		língjiàn	名
零售	7		língshòu	动
零星	7		língxīng	形
零碎	7		língsuì	形、名
零花钱	4		línghuāqián	名
零钱	4		língqián	名
零食	4		língshí	名
雷	6		léi	名
雷同	7		léitóng	形
雷达	7		léidá	名
雾	5		wù	名
需	5		xū	动
需求	5		xūqiú	名
需要	3		xūyào	动、名
震	7		zhèn	动
震动	7		zhèndòng	动
震惊	7		zhènjīng	形、动
震撼	7		zhènhàn	动
震荡	7		zhèndàng	动
霜	7		shuāng	名
露	6		lù	动
露天	7		lùtiān	名、形
露营	7		lùyíng	动
露面	7		lòumiàn	动
霸占	7		bàzhàn	动
霸道	7		bàdào	形
青	5		qīng	形
青年	4		qīngnián	名
青春	6		qīngchūn	名
青春期	6		qīngchūnqī	名
青睐	7		qīnglài	动
青铜器	7		qīngtóngqì	名
静	5		jìng	形、动
静止	7		jìngzhǐ	动
非	7		fēi	动、副、前缀
非但	7		fēidàn	连
非凡	7		fēifán	形
非常	1		fēicháng	副
非得	7		fēiděi	副
非法	7		fēifǎ	形
非洲	5		Fēizhōu	名
靠	5		kào	动
靠拢	7		kàolǒng	动
靠近	5		kàojìn	动
面	2	5	miàn	后缀、（动、名、量）
面临	5		miànlín	动
面前	3		miànqián	名
面包	1		miànbāo	名
面向	5		miànxiàng	动
面子	6		miànzi	名
面孔	7		miànkǒng	名
面对	4		miànduì	动
面条儿	1		miàntiáor	名
面目全非	7		miànmù-quánfēi	
面积	5		miànjī	名
面粉	6		miànfěn	名
面红耳赤	7		miànhóng-ěrchì	
面试	4		miànshì	动
面貌	7		miànmào	名
面部	6		miànbù	名
面面俱到	7		miànmiàn-jùdào	
革命	6		gémìng	动、形
革新	7		géxīn	动
靴子	7		xuēzi	名
靶子	7		bǎzi	名
鞋	3		xié	名
鞠躬	7		jūgōng	动
鞭炮	7		biānpào	名
鞭策	7		biāncè	动
韧性	7		rènxìng	名
音乐	3		yīnyuè	名
音响	7		yīnxiǎng	名
音节	6		yīnjié	名
音量	5		yīnliàng	名
韵味	7		yùnwèi	名
页	3		yè	量
顶	6		dǐng	名、动、量
顶多	7		dǐngduō	副
顶尖	7		dǐngjiān	名、形
顶级	7		dǐngjí	形
项	4		xiàng	量
项目	5		xiàngmù	名
项链	6		xiàngliàn	名
顺	5		shùn	动、介、形
顺从	7		shùncóng	动
顺便	4		shùnbiàn	副
顺其自然	7		shùnqízìrán	
顺利	4		shùnlì	形
顺势	7		shùnshì	副
顺差	7		shùnchā	名
顺序	4		shùnxù	名
顺应	7		shùnyìng	动
顺延	7		shùnyán	动
顺心	7		shùnxīn	形
顺手	7		shùnshǒu	形、副
顺理成章	7		shùnlǐ-chéngzhāng	
顺畅	7		shùnchàng	形
顺路	7		shùnlù	副、形
须	7		xū	动
须知	7		xūzhī	名、动
顽固	7		wángù	形
顽强	6		wánqiáng	形
顽皮	7		wánpí	形
顾	6		gù	动
顾全大局	7		gùquán-dàjú	
顾及	7		gùjí	动
顾名思义	7		gùmíng-sīyì	
顾客	4		gùkè	名
顾虑	7		gùlǜ	动、名
顾问	6		gùwèn	名
顿	4	7	dùn	量、（动）
顿时	6		dùnshí	副
颁发	7		bānfā	动
颁奖	7		bānjiǎng	动
颁布	7		bānbù	动
预习	4		yùxí	动
预兆	7		yùzhào	名、动
预先	7		yùxiān	副
预告	7		yùgào	动、名
预售	7		yùshòu	动
预备	7		yùbèi	动
预定	6		yùdìng	动
预感	7		yùgǎn	动、名
预报	5		yùbào	动、名
预料	6		yùliào	动、名
预期	6		yùqī	动
预测	5		yùcè	动
预示	7		yùshì	动
预算	7		yùsuàn	名、动
预约	5		yùyuē	动
预见	7		yùjiàn	动、名
预言	7		yùyán	动、名
预警	7		yùjǐng	动
预计	5		yùjì	动
预订	5		yùdìng	动
预赛	7		yùsài	动、名
预防	5		yùfáng	动
领	5		lǐng	名、动
领事	7		lǐngshì	名
领事馆	7		lǐngshìguǎn	名
领会	7		lǐnghuì	动
领先	5		lǐngxiān	动
领养	7		lǐngyǎng	动
领军	7		lǐngjūn	动
领取	5		lǐngqǔ	动
领土	7		lǐngtǔ	名
领域	5		lǐngyù	名
领导	5		lǐngdǎo	动、名
领带	5		lǐngdài	名
领悟	7		lǐngwù	动
领略	7		lǐnglüè	动
领袖	7		lǐngxiù	名
领队	7		lǐngduì	动、名
颇	7		pō	副
颈椎	6		jǐngzhuī	名
频率	6		pínlǜ	名
频繁	6		pínfán	形
频道	6		píndào	名
频频	7		pínpín	副
颓废	7		tuífèi	形
颗	5		kē	量
颗粒	7		kēlì	名
题	2		tí	名
题材	6		tícái	名
题目	5		tímù	名
颜色	2		yánsè	名
额外	7		éwài	形
额度	7		édù	名
颠倒	7		diāndǎo	动
颠倒黑白	7		diāndǎo-hēibái	
颠簸	7		diānbǒ	动
颠覆	7		diānfù	动
颤抖	7		chàndǒu	动
风	3		fēng	名
风云	7		fēngyún	名
风俗	5		fēngsú	名
风光	6		fēngguāng	名
风力	6		fēnglì	名
风吹雨打	7		fēngchuī-yǔdǎ	
风味	7		fēngwèi	名
风和日丽	7		fēnghé-rìlì	
风土人情	7		fēngtǔ-rénqíng	
风尚	7		fēngshàng	名
风度	7		fēngdù	名
风情	7		fēngqíng	名
风景	4		fēngjǐng	名
风景线	7		fēngjǐngxiàn	名
风暴	7		fēngbào	名
风格	5		fēnggé	名
风气	7		fēngqì	名
风水	7		fēngshuǐ	名
风沙	7		fēngshā	名
风波	7		fēngbō	名
风流	7		fēngliú	形
风浪	7		fēnglàng	名
风筝	7		fēngzheng	名
风范	7		fēngfàn	名
风貌	7		fēngmào	名
风趣	7		fēngqù	形
风采	7		fēngcǎi	名
风险	5		fēngxiǎn	名
风雨	6		fēngyǔ	名
风雨无阻	7		fēngyǔ-wúzǔ	
风餐露宿	7		fēngcān-lùsù	
飘	6		piāo	动、形
飘扬	7		piāoyáng	动
飘浮	7		piāofú	动
飙升	7		biāoshēng	动
飞	2		fēi	动
飞机	1		fēijī	名
飞碟	7		fēidié	名
飞禽走兽	7		fēiqín-zǒushòu	
飞翔	7		fēixiáng	动
飞船	7		fēichuán	名
飞行	5		fēixíng	动
飞行员	5		fēixíngyuán	名
飞跃	7		fēiyuè	动
飞速	6		fēisù	副
食品	4		shípǐn	名
食堂	4		shítáng	名
食宿	7		shísù	名
食欲	6		shíyù	名
食物	4		shíwù	名
食用	5		shíyòng	动
餐厅	4		cāntīng	名
餐饮	5		cānyǐn	名
饥饿	6		jī’è	形
饭	1		fàn	名
饭店	1		fàndiàn	名
饭碗	7		fànwǎn	名
饭馆	2		fànguǎn	名
饮料	3		yǐnliào	名
饮用水	6		yǐnyòngshuǐ	名
饮食	5		yǐnshí	名
饱	3		bǎo	形
饱和	7		bǎohé	动
饱满	7		bǎomǎn	形
饱经沧桑	7		bǎojīng-cāngsāng	
饲养	7		sìyǎng	动
饲料	7		sìliào	名
饶	7		ráo	动
饶恕	7		ráoshù	动
饺子	1		jiǎozi	名
饼	5		bǐng	名
饼干	4		bǐnggān	名
饿	3		è	形
馅	7		xiàn	名
馋	7		chán	形、动
馒头	4		mántou	名
首	4		shǒu	量
首付	7		shǒufù	名
首先	4		shǒuxiān	副、代
首创	7		shǒuchuàng	动
首席	7		shǒuxí	名、形
首府	7		shǒufǔ	名
首批	7		shǒupī	数量
首次	5		shǒucì	数量
